topic,hashtag,tweet_id,image_path,sample_path,body_text,image_text,text_with_OCR,label
mask_2021-04,takeoffyourmask,1387814344906379267,./tweet_data/mask_2021-04/takeoffyourmask/tweets5/E0KBhqIXEAcbSKY.jpg,./annot_2000_no_politics/E0KBhqIXEAcbSKY.jpg,To put a smile on your face. @Albion_Rover #TakeOffYourMask #NoVaccinePassportsAnywhere #NoVaccinePassports https://t.co/hb5Zn57p3e,nan,heat cdc recommend wear seat belt pane bab se cc ib ae ww try feed aw,0.0
vaccine_2020-02,antivax,1233060619789783047,./tweet_data/vaccine_2020-02/antivax/tweets4/ERy2GXZXsAMIBdI.jpg,./annot_2000_no_politics/ERy2GXZXsAMIBdI.jpg,“Sounds about right!” via u/throwaway12222222228 #vaxxhappened #antivax #antivaxx https://t.co/iNSHglqu4B,nan,ask anti vax parent have kid esa oa aed rt,1.0
asianhate_2020-02,Wuhanvirus,1226004226406375424,./tweet_data/asianhate_2020-02/Wuhanvirus/tweets2/EQOkU3GUEAEdEdz.jpg,./annot_2000_no_politics/EQOkU3GUEAEdEdz.jpg,"Give us some reasons why Singaporeans are buying in bulk, pls.

#panicbuying #WuhanVirus #ntuc #supermarket #fear #coronaviruschina https://t.co/HbHJAdTmUd",nan,ny og fr se oi ek ii fe iy er oe ss sa ae aw innes,0.0
ageism_2021-04,covidiots,1386588665778892801,./tweet_data/ageism_2021-04/covidiots/tweets4/Ez4mJAYVkAMQqAm.jpg,./annot_2000_no_politics/Ez4mJAYVkAMQqAm.jpg,@THNewDelhi @RockySoibam Look at the anger! Perhaps they should take over treatment of oxygenated patients #DelhiCovid -Every child/ citizen should see working of a hospital lest behave like a buffoon later. Btw AAP ka Harvard acclaimed mohalla shanty kya yogdaan de raha hai abhi? #COVIDIOTS @ndtv https://t.co/plSxkun3ur,nan,hospital nt unnecessarily raise alarm oxygen manish ee cm tc te en ap ys 431 pm apr 25 2021,0.0
asianhate_12,ChineseVirus,1344208493239283712,./tweet_data/asianhate_12/ChineseVirus/tweets5/EqeWf4kW8AAseWB.jpg,./annot_2000_no_politics/EqeWf4kW8AAseWB.jpg,Please help us to hit 500 subscribers before the end of 2020 heres our link  https://t.co/K3yxlqkqam #ChineseVirus somizi Bheki Cele #COVID19 #Bushiri Nene Lerato Skeem Samm https://t.co/Z6UIRiiHdr,nan,new video mon fri ov 491 subscriber subscribed ne,0.0
mask_12,NoMoreMasks,1335391452696702977,./tweet_data/mask_12/NoMoreMasks/tweets1/EohDcrMVoAUO31I.jpg,./annot_2000_no_politics/EohDcrMVoAUO31I.jpg,"Surely now those that were on the fence about #dictatordan plan to hold onto his SOE powers can see plain as day this has never been about the ""virus"" #NoMoreMasks ANYWHERE! #SackDanAndrews #freevictoria #DanMustGo GTFO of Australia @DanielAndrewsMP we don't want you here! https://t.co/NilzuHp8Ad",nan,ro aa va 2h ey ye say 297 ceo ricci bu ls pm les ee ies oo marek rec th,1.0
ageism_12,covidiots,1337520522633109506,./tweet_data/ageism_12/covidiots/tweets2/Eo_T04GXIAcavgg.jpg,./annot_2000_no_politics/Eo_T04GXIAcavgg.jpg,"The ignorance and arrogance of Christians in the US is mind-boggling, but not surprising. Feel free to see your pastor when you get sick. Leave hospital beds for those who believe in science. #COVID19 #COVIDIOTS #Christian https://t.co/VL5Xw1AMSu",nan,gabriel hughes church essential hospital 1047 pm twitter web app,1.0
asianhate_04,ChinaLiedPeopleDied,1246404464946233346,./tweet_data/asianhate_04/ChinaLiedPeopleDied/tweets1/EUweF_eU0AErEv4.jpg,./annot_2000_no_politics/EUweF_eU0AErEv4.jpg,"okay - this is amusing... and truly says SO Much #Seattle 

#ChinaLiedPeopleDied #COVID2019 https://t.co/UACs3QALTE",nan,mean tat malema famous ability isolate shun fellow being work favor meet seattle freeze bere,0.0
asianhate_12,ChinaVirus,1344032290175930369,./tweet_data/asianhate_12/ChinaVirus/tweets5/Eqb2POGW8AA1OCa.jpg,./annot_2000_no_politics/Eqb2POGW8AA1OCa.jpg,Did anyone really believe the 3 tiered system would stop at 4? Remember the 3 weeks that lasted 9 months? #ChinaVirus https://t.co/hCoMKPeQsK https://t.co/2CZyGl97dw,nan,nt tier safe number little safe tier ss,0.0
immigration_2020-02,BuildTheWall,1223789190443360257,./tweet_data/immigration_2020-02/BuildTheWall/tweets1/EPvFyJPW4AEvh7c.jpg,./annot_2000_no_politics/EPvFyJPW4AEvh7c.jpg,"Westside of Port of Entry, Columbus, New Mexico - June 23, 2019

In the Dutyfree shop area, looking south southeast

#BuildTheWall #FinishTheWall

#QuikTake qt-twall-070 by #borderObserver https://t.co/jtCySHeIUY",nan,od vw cee west port entry pm columbus new mexico june 23 2019,0.0
mask_2021-04,maskoff,1380653460039856129,./tweet_data/mask_2021-04/maskoff/tweets2/EykQ_srXEAAaGKg.jpg,./annot_2000_no_politics/EykQ_srXEAAaGKg.jpg,"Guma 
#maskoff#blacklivesmatter#northkorea https://t.co/UJNOHYL9ql",nan,nee ec mantra coa ono ed loo sae saha ae cae rms elay rel sista ley lab cancel,0.0
asianhate_08,CCP_is_terrorist,1298826824923848704,./tweet_data/asianhate_08/CCP_is_terrorist/tweets4/EgZcF5SU0AAPRDF.jpg,./annot_2000_no_politics/EgZcF5SU0AAPRDF.jpg,"@hk_watch @benedictrogers HK is now Police state. They only serve CCP now, but not HK citizens. And CCP is destroying freedom, human right, rules of law, economic and 1 country 2 systems of HK. However, We will not give up. #standwithhongkong #HongKongPoliceTerriosm 
#CCP_is_terrorist https://t.co/qsLdytZpWa",nan,police officer drive nf sro rf ns vt les ih ei ewe rl ly tt rc,0.0
asianhate_2020-02,Wuhanvirus,1226113234068889602,./tweet_data/asianhate_2020-02/Wuhanvirus/tweets2/EQQHe8JU8AIF-KS.jpg,./annot_2000_no_politics/EQQHe8JU8AIF-KS.jpg,"#WuhanCoronavirusOutbreak, actually,@who now as #Wuhan health organization,  don't you know that?
@SolomonYue 
@hiro_hamakawa 
@UN 
@theoldgumtree 
@Dystopia992 
@CECCgov 
@well_allan 
#soshk 
#WuhanVirus 
#WuhanPneumonia https://t.co/aBvGdEyMJe",nan,ay meee 43 lm ramp ae elec esse,1.0
immigration_2021-04,BorderCrisis,1385302653467435010,./tweet_data/immigration_2021-04/BorderCrisis/tweets4/EzmVa-jVkAMroO1.jpg,./annot_2000_no_politics/EzmVa-jVkAMroO1.jpg,"@Morgan_Burrell @JohnCornyn @RepCuellar @TonyGonzales4TX @SenTedCruz @JoaquinCastrotx @LiveAction @40daysforlife 
Our prayers to end this #crisisattheborder may now be answered. #PraiseGod #ThanksbetoGod #ThankYou #BlessedMother #PrayforLife #RespectLife #ProLife #ChooseLife #bordercrisis 🔥💓🇺🇸🙏🏼🙌🏼💪🏼👍🏼 https://t.co/xAPRUdE0Nx",nan,jesus trust,0.0
asianhate_2021-02,ChinaVirus,1357532974305132549,./tweet_data/asianhate_2021-02/ChinaVirus/tweets1/EtbtC4BXMAQvGQP.jpg,./annot_2000_no_politics/EtbtC4BXMAQvGQP.jpg,"Day 28,  message to @jack #JackDorsey you are still an asshole🖕 To the @TheDemocrats and the RINO’s 🖕🖕
#AOCSmollett 
#BidensChinaBuildBackBetter
#ChinaVirus (call it what it is)
#ImpeachBiden 

#PatriotPartyRising 
#AmericaFirst 🇺🇸

@engthing9 🦋IFBAP🇺🇸 https://t.co/Mm6Bjj1svA",nan,dollar ee ue,0.0
vaccine_08,Plandemic,1293009757532561408,./tweet_data/vaccine_08/Plandemic/tweets2/EfGxdWTWoAg71WS.jpg,./annot_2000_no_politics/EfGxdWTWoAg71WS.jpg,"@NPR Why did the so-called ""media"" stop reporting hospitalization &amp; death data?

Now fake news only reports ""cases.""

Cases are not hospitalizations. Cases are not deaths. 

Both are plummeting to near zero as the China flu runs its course. 

LIKE EVERY OTHER FLU. 

#Plandemic https://t.co/GEZFdOl6tf",nan,snl city final ew york au spee cua es aro et cheer uo ty laie ror eee bar pte,0.0
mask_08,MasksOffAmerica,1289596598184378368,./tweet_data/mask_08/MasksOffAmerica/tweets1/EeWRRYSWAAA-2BW.jpg,./annot_2000_no_politics/EeWRRYSWAAA-2BW.jpg,"#coronavirus 
#MasksOffAmerica 
#SaturdayThoughts
Whith the constant wearing of the mask in 2022 we will look like the"" Vulcan Spoke"" ?🤔 https://t.co/blYrjfjo3j",nan,ee hee oo 2019 2020 2021,0.0
vaccine_2021-04,Plandemic,1386472649514266628,./tweet_data/vaccine_2021-04/Plandemic/tweets4/Ez29UkVUUAQu3mB.jpg,./annot_2000_no_politics/Ez29UkVUUAQu3mB.jpg,"Truth and fashion ,best combo !
 #wakeup #truth  #NoVaccinePassport #nwo #scamdemic #plandemic  #hoax #psyop #maskOFF #freedom #NWO #Agenda21 #mindcontrol #MSM #tyrany #medicalgenocide #vaccine #MondayMotivation  #mondaythoughts #Oscars2021 #OscarWang https://t.co/PHNxp9smhr",nan,po ae le rp mask inside ws call af al ww,0.0
ageism_04,covidiots,1253219963038363648,./tweet_data/ageism_04/covidiots/tweets4/EWRU6cvUcAAI-ad.jpg,./annot_2000_no_politics/EWRU6cvUcAAI-ad.jpg,"Shit. Y'all are pathetic.

#maga #covidiots

#COVID19 https://t.co/Yz6c76idaR",nan,survive 10 month eit ly ii neda cig vn cu pe rt op ae rh wanna hairdresser,1.0
asianhate_2020-02,ChiNazi,1232301093389910017,./tweet_data/asianhate_2020-02/ChiNazi/tweets4/ERoDQlsUEAAwZeZ.jpg,./annot_2000_no_politics/ERoDQlsUEAAwZeZ.jpg,@BNODesk #Xilter of #Chinazi would like to send his regards https://t.co/bEMT1nhuv3,nan,cae sy coyne eee,1.0
asianhate_2020-02,ChinaVirus,1223917710775422976,./tweet_data/asianhate_2020-02/ChinaVirus/tweets1/EPw6lDzVAAA2KVl.jpg,./annot_2000_no_politics/EPw6lDzVAAA2KVl.jpg,"AirAsia suspends China flights through March 
https://t.co/iVrxXQZyrD
#BilyonaryoFeatures #ChinaVirus @AirAsiaFilipino https://t.co/qxquSsrA5L",nan,sn cane oo aac roman angelo weit,0.0
immigration_12,BuildTheWall,1336664036226772993,./tweet_data/immigration_12/BuildTheWall/tweets2/EozI2zbXcAA1KSi.jpg,./annot_2000_no_politics/EozI2zbXcAA1KSi.jpg,#StopTheSteaI declare martial law Mr President to much fraud@realDonaldTrump @marklevinshow #BuildTheWall  @NextRevFNC @TheJusticeDept @JudgeJeanine @RepRashida @IlhanMN @FoxNews @seanhannity @AnnCoulter @IngrahamAngle @TuckerCarlson @HillaryClinton #LockHerUp @limbaugh @NRA #KAG https://t.co/4W6pdXqUIi https://t.co/XYZ8IXhiXn,nan,en wee tu extort money joe biden extort ukraine help son hunter biden 100000000000 deal whil el vp biden admit,0.0
immigration_2020-02,BuildTheWall,1227030677222252544,./tweet_data/immigration_2020-02/BuildTheWall/tweets2/EQdJ5UpXsAAPSjD.jpg,./annot_2000_no_politics/EQdJ5UpXsAAPSjD.jpg,"Just like #DAPA was deemed an Illegal Executive Order, same will be for #DACA 👏🏽👏🏽👏🏽#EndDACA #BuildTheWall #DeportThemAll #SendThemAllBack #AmericansNotIllegalAliens 
#NoAmnesty 
#EndDualCitizenship 
#NoAnchorBabies 
#BanSanctuaryCities https://t.co/rIAopvwlmC",nan,thank ice agent hard work sys ae bn lend iy police gy ce qe love majority americans,0.0
ageism_2021-04,covidiots,1381158586517127171,./tweet_data/ageism_2021-04/covidiots/tweets2/EyrcaheU4Acrw3v.jpg,./annot_2000_no_politics/EyrcaheU4Acrw3v.jpg,"The people of Maharashtra are like small kids who need to be repeatedly taught what ""Social Distancing"" is... Let's remind them-

#LockdownMaharashtra #COVIDIOTS #COVID19India #coronavirus #Maharashtra #lockdown2021 https://t.co/zNvZQ05ntb",nan,social distance foot distance avoid close contact 0000 safe sour,0.0
asianhate_2020-02,BoycottChina,1226890587774705670,./tweet_data/asianhate_2020-02/BoycottChina/tweets2/EQbKeDOUYAMMhYM.jpg,./annot_2000_no_politics/EQbKeDOUYAMMhYM.jpg,"@xinwenxiaojie #Ccpchina can only accept one opinion and then use all dirty ways to threaten the #FreedomOfSpeech 

#ccp_is_terrorist
#antitotalitarianism
#boycottchina
#antichinazi https://t.co/ee567GyYwN",nan,definition educ sy world million uyghurs locke,0.0
ageism_2021-04,covidiots,1383627831230435332,./tweet_data/ageism_2021-04/covidiots/tweets3/EzOiLYqVkAU03lz.jpg,./annot_2000_no_politics/EzOiLYqVkAU03lz.jpg,@LeonardRoxon @BGL1969 @MaximeBernier @peoplespca Is this what we want our political representatives doing when they don’t like being challenged? Bernier is not a politician. He is a two bit radical. Why did he come to my home town today? Not for “freedom” that’s for sure. Stay away in future. Mask up. #covidiots https://t.co/T53YuTrGnM,nan,1707 elise sty 0l cae block se block follow view sel cm ru,0.0
asianhate_2021-04,CCPVirus,1387636359867756544,./tweet_data/asianhate_2021-04/CCPVirus/tweets5/E0Hf6iwVEAEjrRw.jpg,./annot_2000_no_politics/E0Hf6iwVEAEjrRw.jpg,Atin Ang west philippine sea #DutertePalpak #DuterteTraydor #CCPVirus https://t.co/HTAtFg2ff8,nan,nh bayan,0.0
ageism_2021-02,covidiots,1359811292366798850,./tweet_data/ageism_2021-02/covidiots/tweets2/Et8D4JfWYAUIU28.png,./annot_2000_no_politics/Et8D4JfWYAUIU28.png,"This you, bae? @borisjohnson #covidiots #Covid19UK https://t.co/IwnqerfLbP",nan,rere rs ae aig eet coe ee tete col sn berg summer holiday uk,0.0
mask_2021-02,masksdontwork,1363273573515874306,./tweet_data/mask_2021-02/masksdontwork/tweets3/EutSFnuXIAIGWHg.jpg,./annot_2000_no_politics/EutSFnuXIAIGWHg.jpg,"#MasksDontWork You don't need a #FaceDiaper to be healthy. You don't need a #Corona #Vaccine for a virus with a 99.99% recovery rate. #Rona is a #PlannedDemic #ScamDemic If you think what I'm saying is crazy, chances are you watch too much #TellLieVision #WakeUp #Memes #TruthBomb https://t.co/jZVwI39nJ9",nan,vel ous ada double ty look di ae fe hy ma ure,1.0
immigration_2020-02,illegalimmigrants,1226283929671491589,./tweet_data/immigration_2020-02/illegalimmigrants/tweets2/EQSiuvmXkBA-kZY.jpg,./annot_2000_no_politics/EQSiuvmXkBA-kZY.jpg,"@JoeyNCochran @walkn_j @UberSteve @RealKyLibOrTea @SamanthaAngeliq @Skull_Squad_Vet @PattyPolitic Buttigieg has a hard number to pay #reparations to #IllegalImmigrants, but not to #Blacks/#ADOS/#FBA.

The mainstream media ignored this story. https://t.co/SNqcTXfiBb",nan,et ee ile iare dee ee guy run president say need reparation komen immigrant cost 22 trillion,0.0
vaccine_12,Fauciknew,1334761145358577664,./tweet_data/vaccine_12/Fauciknew/tweets1/EoYGL7qXEAI-K1i.jpg,./annot_2000_no_politics/EoYGL7qXEAI-K1i.jpg,"@chessnotes @BobFighter45 @Trumpster5280 #fauci is a fraud 

#FauciKnew #HCQW0RKS #FightBack #FightForFreedom 

Treatment with Hydroxychloroquine Cut Death Rate Significantly in COVID-19 Patients, Henry Ford Health System Study Shows

https://t.co/ONgIkC2nVv

https://t.co/SBCk7nNpeX

https://t.co/wHquI6lP99 https://t.co/izXu8FUFpD",nan,chloroquine inhibitor sars infection spread oe ret esch 22 aat ell fail youtube ly sie rt tit,0.0
immigration_2021-02,deport,1356570139286786048,./tweet_data/immigration_2021-02/deport/tweets1/EtOBV46XcAAQfz7.jpg,./annot_2000_no_politics/EtOBV46XcAAQfz7.jpg,"In recent days, U.S. #Immigration and Customs Enforcement has deported immigrants to at least three countries: 15 people to #Jamaica  and 269 people to #Guatemala  and #Honduras . 
#USA #deport #Security #threats #optvglobal https://t.co/Lpk8jwPqbw",nan,hundred deport biden include witness massacre ee lay dae era se es,0.0
mask_2021-04,NoMoreMasks,1378591486854324234,./tweet_data/mask_2021-04/NoMoreMasks/tweets1/EyG9N7TVoAALRN3.jpg,./annot_2000_no_politics/EyG9N7TVoAALRN3.jpg,"#MyBodyMyChoice 
#NoMoreLockdowns #NoMoreMasks
And stop listening to ignorant uneducated #Politicians, #PublicHealth officials and #Media personalities. None of these people have EVER practiced #Medicine, not even the ones calling themself Dr.!!!
#canpoli #cdnpoli #bcpoli #onpoli https://t.co/eiOQO7hhes https://t.co/BXRH2VCE9z",nan,ey ws fo yy freedom aco tk go ait eu canoe ner al society taal wren nu nes,0.0
ageism_12,covidiots,1340224678015750146,./tweet_data/ageism_12/covidiots/tweets3/EplvPLoWwAETmx3.jpg,./annot_2000_no_politics/EplvPLoWwAETmx3.jpg,"@Truth2M @jda15300 @StarTribune @stribrooks Sure, deplorable.. here's some of those I gave these #COVIDIOTS https://t.co/sK8bUId6fl",nan,paneer ie a3 doe,0.0
ageism_2020-02,okboomer,1231473289349828608,./tweet_data/ageism_2020-02/okboomer/tweets4/ERcSFFVVAAIT8gx.png,./annot_2000_no_politics/ERcSFFVVAAIT8gx.png,"@brianlmaryott Only #MAGA cares what #LyinBrian thinks. Go lick some more boots, #OKBoomer!

#NotMeUs will prosecute your criminal #GOPCrimeSyndicate friends. You're going to lose because #BigUs will not wait any longer for you to do the right thing.

#SinglePayer #MedicareForAll saves lives https://t.co/fFAg04qFDJ",nan,sen bernie sanders campaigns mike levin,0.0
asianhate_08,ChinaVirus,1293984542760546306,./tweet_data/asianhate_08/ChinaVirus/tweets2/EfUoFRoXYAAvvuS.jpg,./annot_2000_no_politics/EfUoFRoXYAAvvuS.jpg,@KamalaHarris @BarackObama @JoeBiden It’s the #ChinaVirus you #NASTY dope! https://t.co/w1BXiyfu2P,nan,biden forget uae abbr dy aa ay oe,1.0
vaccine_2021-04,Plandemic,1379107725309669379,./tweet_data/vaccine_2021-04/Plandemic/tweets1/EyOTKwQVoAEj3vg.jpg,./annot_2000_no_politics/EyOTKwQVoAEj3vg.jpg,"#Plandemic what!! We have #Holydays to keep!

Visit us for great #Passover tips and ideas.

https://t.co/TMoaIOwoPT &gt; #POETRY 

#DOS #NEWCONTENT #LIKE #SHARE #COMMENT #FOLLOW #MARRIAGE #FAMILY #BEAUTY #FASHION #MODESTLIVING #TITUS2NOTES #YOUNGINFLUENCERS #SEWING #MARRIAGE #MORE https://t.co/Gsh5UjmAGX",nan,www bee stew co igen nv fe yee sere abal se bes cee,0.0
vaccine_12,FauciTheFraud,1342154010107768833,./tweet_data/vaccine_12/FauciTheFraud/tweets4/EqBJ9MvXAAMp9Dy.jpg,./annot_2000_no_politics/EqBJ9MvXAAMp9Dy.jpg,"@wolfblitzer This guy?
#FauciTheFraud
#FauciDay https://t.co/Quko9PKYBT",nan,new york post ls nypost urge americans wear goggle add protection sa 1201,0.0
ageism_2021-04,covidiots,1380369859008065540,./tweet_data/ageism_2021-04/covidiots/tweets2/EygPEi1UcAMFclE.jpg,./annot_2000_no_politics/EygPEi1UcAMFclE.jpg,"CM of Highly affected state in important Conference Meeting is busy on his mobile. 
#COVIDIOTS #COVID19India https://t.co/4mlYpW5c0Z",nan,crt weenie rf chief,0.0
vaccine_04,Plandemic,1245753708475867138,./tweet_data/vaccine_04/Plandemic/tweets1/EUnOWVqVAAAR4gq.jpg,./annot_2000_no_politics/EUnOWVqVAAAR4gq.jpg,Washington Journal @cspanwj following the #Plandemic to a T https://t.co/1flvvgtKnB,nan,ys 666 ee el gz av blame san fear information shutdown social president nd roll distancing,1.0
ageism_2021-04,covidiots,1385320199000403972,./tweet_data/ageism_2021-04/covidiots/tweets4/EzmlYNZXIAU0MiT.jpg,./annot_2000_no_politics/EzmlYNZXIAU0MiT.jpg,"For all those anti-maskers, anti-vaxxers, Covid deniers, and just general #covidiots here’s what I’ll be calling you from now on. #chucklefucks https://t.co/REFeVOyxoN",nan,os citizens res,1.0
ageism_12,covidiots,1335048577870163968,./tweet_data/ageism_12/covidiots/tweets1/EocLm1EXUAAZWEr.jpg,./annot_2000_no_politics/EocLm1EXUAAZWEr.jpg,I'm just gonna leave this right here...#TrumpVirus #TrumpIsACompleteFailure #COVIDIOTS #BidenVaccine https://t.co/V1Gn1K18T7 https://t.co/d3imUXQg19,nan,fuckin tell ya ys,1.0
vaccine_2021-04,BillGatesBioTerrorist,1379033608338472961,./tweet_data/vaccine_2021-04/BillGatesBioTerrorist/tweets1/EyNO_X9XIAIoPSd.jpg,./annot_2000_no_politics/EyNO_X9XIAIoPSd.jpg,"Thank✌️ ✌️you!
Thank✌️ ✌️you!
Thank✌️ ✌️you!
Thank✌️ ✌️you!
Thank✌️ ✌️you!

✌️ W i i i i i se  Sages .... ✌️

#Facebook #Amazon #Youtube #Democrats #BillGatesBioTerrorist https://t.co/Gd7EBU70ms",nan,es ga technocracy ni ast aa fume fn un ist pandemic stem impose xt thar ag,0.0
mask_2021-02,masksdontwork,1364404627295395841,./tweet_data/mask_2021-02/masksdontwork/tweets4/Eu9WxduXYAM9wiX.jpg,./annot_2000_no_politics/Eu9WxduXYAM9wiX.jpg,"#MasksDontWork &amp; #DrFauci is an idiot! #WakeUpAmerica #AmericaWakeUp #Truth 
#MAGA https://t.co/Wkx8QyfRyc",nan,sweden bans masks scientific evidence aha iz write swedish town ban al,0.0
vaccine_04,antivax,1245624277707055109,./tweet_data/vaccine_04/antivax/tweets1/EUlYrgdVAAAcUrA.jpg,./annot_2000_no_politics/EUlYrgdVAAAcUrA.jpg,“Just one.” via u/lastintherow #vaxxhappened #antivax #antivaxx https://t.co/zAR0L3odNf,nan,carlos rodriguez co want world vaccine here world vaccine 642 twitter iphone,0.0
vaccine_04,CoronaHoax,1251981815222546437,./tweet_data/vaccine_04/CoronaHoax/tweets3/EV_uz1mXYAE7v4Q.jpg,./annot_2000_no_politics/EV_uz1mXYAE7v4Q.jpg,"another 596

Yes - we all have #Corona
If you have ever had a cold, you will test positive for #CoronaVirus
There is no test for #COVID19 specifically, only coronaviruses generally
and people die. This is normal.

People are dying WITH COVID19 and not OF it.

#CoronaHoax #Hoax https://t.co/x4NlcHXitQ",nan,step fight coronavirus sy wx ry,0.0
asianhate_12,ChineseVirus,1342008074966462464,./tweet_data/asianhate_12/ChineseVirus/tweets4/Ep_FNrsUUAEjEN9.jpg,./annot_2000_no_politics/Ep_FNrsUUAEjEN9.jpg,"Save the environment, please don't cut trees / buy a plastic tree &amp; strengthen #China the propogator of #ChineseVirus.

Let's learn from #Sanatandharma respect nature &amp; celebrate Christmas without a tree.

#EcoFriendlyChristmas #ChristmasEveEve #Christmas_love #Christmas2020 https://t.co/bJUasR6wCd",nan,tree ah good way india save tree,1.0
ageism_12,covidiots,1340688803351175177,./tweet_data/ageism_12/covidiots/tweets3/EpsVW4ZWwAEdCYC.jpg,./annot_2000_no_politics/EpsVW4ZWwAEdCYC.jpg,"When you see it. 🤣

#Wuhan #Italy #Covid_19 #COVIDIOTS https://t.co/ebP3vkX11r",nan,ba vaccine cartridge tw single dose al,0.0
ageism_04,okboomer,1248244464822317059,./tweet_data/ageism_04/okboomer/tweets2/EVKnuK2UUAAjfHl.jpg,./annot_2000_no_politics/EVKnuK2UUAAjfHl.jpg,Day 9 of the #CoronaComicsChallenge - Idiot Teens- hoping they get off my lawn! #okboomer #coronavirus #COVIDー19 #CoronaLockdown #comicbooks #comic #TeenTitans #numberfoundation #fatherofdragons #royalflushmagazine #Batman #pandemic #QuarantineLife https://t.co/YaZCwqm2rw,nan,ov 25 tt home fucking kill mani ssn va toy na fa ss,1.0
