topic,hashtag,tweet_id,image_path,sample_path,body_text,image_text,text_with_OCR,label
politics_12,TrumpCult,1340709562035429381,./tweet_data/politics_12/TrumpCult/tweets3/EpsoPRsWwAMEmJX.jpg,./annot_3000_hate/EpsoPRsWwAMEmJX.jpg,"@Trilby49478955 @pie_dodo @ministersdaught @LLinWood @realDonaldTrump Satan is laughing and rubbing his hands waiting for all the #FakeChristians supporting #Trump
#Cult45
#TrumpCult
#FalseProphets
#OrangeIdol https://t.co/QJLgp4nOFZ",People rationalizing bigotry and hate as Christian values are giving Jesus a bad name ,people rationalize prm ts ct sts,0.0
vaccine_08,CovidHoax,1293531855958892545,./tweet_data/vaccine_08/CovidHoax/tweets2/EfOMAqUUcAErY1K.jpg,./annot_3000_hate/EfOMAqUUcAErY1K.jpg,"Russian Coronavirus Vaccine A Fake?
https://t.co/BT74pKK5qj
#Russian #RussiaHoax #Russia #vaccinoCovid #CovidHoax #coronavirus #Corona #CoronavirusVaccine https://t.co/NyfpC3PG4C","12 71 10 6 5 ""Seriously? He's a totalitarian dictator who's demonstrated again and again that he can't be trusted.""- Tim Watts wwbnn.com ",seriously deuce op avi ln watts,0.0
immigration_2021-02,illegalaliens,1360662854853132297,./tweet_data/immigration_2021-02/illegalaliens/tweets2/EuILovrXUAMeBwC.jpg,./annot_3000_hate/EuILovrXUAMeBwC.jpg,#FinishTheWall Deport all #IllegalAliens #18milliondreams  #IllegalImmigration is #criminal https://t.co/21ZNR8Ynf2,THE WORLDS LONGEST WELFARE LINE!!! FOOD FOR THOUGHT.JF THEY WOULDN'T WORK IN HONDURAS.AND THEY WON'T WORK IN MEXICO. WHAT MAKES YOU THINK THEY WILL WORK IN AMERICA??? ,worlds long welfare ne wf fo 00 cf wouldnt work wont work mexico make think work,0.0
politics_12,LiarInChief,1337045881657421831,./tweet_data/politics_12/LiarInChief/tweets2/Eo4kJIdXMAIz_tm.jpg,./annot_3000_hate/Eo4kJIdXMAIz_tm.jpg,"@hivefixesthis @realDonaldTrump @cctip_io If you believe your #LiarInChief, I don't have anything to add. https://t.co/AedlrVwUO4","Some people are going to leave a mark on this world, while others will leave a stain. Eleanor Roosevelt ",people go leave mark besa mm ye ety leave eat eleanor roosevelt,1.0
immigration_2020-02,illegalaliens,1227474622762930178,./tweet_data/immigration_2020-02/illegalaliens/tweets2/EQjdqJmXkAIc7xb.jpg,./annot_3000_hate/EQjdqJmXkAIc7xb.jpg,"THESE⬇ARE the BRAINWASHED VIOLENT PEOPLE who SUPPORT the #CommunistBernieSanders &amp; THEY also WANT to TAX the Middle Class 60%+ to 70%+ of THEIR WAGES &amp; etc. That would NOT help the #MiddleClass but HELP #ILLEGALALIENS &amp; people who WON'T GET JOBS!
#CommunismKills
#SocialismKills https://t.co/nxeF9krcAT","AS LIBERALS INSIST THAT TRUMP SUPPORTERS WANT A CIVIL WAR TRIGGER ME LIBBIES THIS BERNIE BRO IS ON CAMERA SAYING ""MILWAUKEE WILL BURN"" IF BERNIE ISN'T ELECTED ",liberal insist trump support war ria bro 1s camera saving milwaukee bernie isnt elected ii,0.0
politics_08,LiarInChief,1294049803589095425,./tweet_data/politics_08/LiarInChief/tweets2/EfVjPo-WkAIC0wj.jpg,./annot_3000_hate/EfVjPo-WkAIC0wj.jpg,"Hey @realDonaldTrump, look what I found. People don't seem to respect traitors anymore. Sad, isn't it?☹️

#trumpPressBriefing #LiarInChief #trump
#USPSsabotage https://t.co/EFdqCrdH7X",Trump has turned the US into the world's laughingstock. ,et trump turn m7 xn world ad laughingstock,1.0
politics_04,kag,1248581307006963713,./tweet_data/politics_04/kag/tweets2/EVPaEV_UcAEJQih.jpg,./annot_3000_hate/EVPaEV_UcAEJQih.jpg,Not sure if I’m getting groceries or stumbling into an Antifa Rally.. #COVIDー19 #StayHome #KAG https://t.co/lBkjmilpMl,LOW PRICES LOVE Low Price * Low $250 Scor ,ae le fi tow price feat dt ee eae aw sea ss awe et ay sl,0.0
politics_08,TrumpChaos,1298082323272028162,./tweet_data/politics_08/TrumpChaos/tweets4/EgO2_fGXsAA4LEs.jpg,./annot_3000_hate/EgO2_fGXsAA4LEs.jpg,"Dear America pick a torch. #RNC2020 #RNCConvention2020 #RNCConvention #EvangelicalsForTrump #TrumpChaos #TrumpsZombieArmy #TrumpHasNoPlan no plan, lost 17million jobs, 180k deaths, a trade war with China that didn’t won &amp; hurt our great Midwest farmers. Takin away social security https://t.co/yqQkf1iJ8s",DEAR AMERICA: PICK A TORCH. ,pak dear pick torch,0.0
politics_12,TrumpCult,1333619613540630531,./tweet_data/politics_12/TrumpCult/tweets1/EoH39vVVcAMdNBB.jpg,./annot_3000_hate/EoH39vVVcAMdNBB.jpg,"@DtoaYoung @ClarkRosser @FrEduardoMC @dougducey 2/ WHEN Judges asked so you are saying there is mass voter fraud, RUDY and other lawyers said well that is not what we are saying or yes and presented evidence, WHICH had witnesses that withdrew their affidavit OR evidence turned out to be fake. FEEL FREE TO look. #TrumpCult https://t.co/QB8RYeyVPx","WARNING SIGNS OF A CULT -From the Cult Education Network • The Leader is Always Right • Criticism of the Leader is Characterized as ""Persecution"" • No Matter How Harmful, the Leader's Behavior is Justified • Adherents are Obsessed * with the Leader • The Leader has the Exclusive Franchise on ""Truth"" RDTdaily -- ANOTHER DAY, MORE REPUBLICAN DIRTY TRICKS ",sor criticism leader ure pea soe cmi mult ta sr soe leader ome aurea ats tu daily eer eed ek,1.0
politics_2020-02,kag,1229526777766113281,./tweet_data/politics_2020-02/kag/tweets3/ERAoFjQUwAA23bQ.jpg,./annot_3000_hate/ERAoFjQUwAA23bQ.jpg,"I’m so excited! Just got tickets!! This is just a few miles from my house!! #KAG,  #Trump2020 #4moreyear! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/FC4TwJMNeV","LIVE The Broadmoor World Arena EP ANDR HERI SEE 20 President Donald Trump Rally LIVE in Colorado Springs, CO 2/20/20 FEB Janitell Rd ",live broadmoor world arena ja president donald trump rally live ts colorado springs co,0.0
politics_2020-02,Trump2020Landslide,1229411938746036224,./tweet_data/politics_2020-02/Trump2020Landslide/tweets3/EQ-_o-gUwAEvltf.jpg,./annot_3000_hate/EQ-_o-gUwAEvltf.jpg,“Bloomberg comes across as a condescending New Yorker. He's a New Yorker talking to New Yorkers and going nowhere. His speaking skills are mediocre at best and his likeability meter doesn't even register.” #Farmers  #ElectoralCollegeMatters #Trump2020Landslide https://t.co/0nYZlP8ank,BANNED THE SALE OF DRINKS LARGER THAN 32 OUNCES ALLOWED PUBLIC SCHOOLS TO GIVE ABORTION PILLS TO 12 YEAR OLDS WITHOUT PARENTAL NOTICE ,ban sale drink large 32 oun allowed public school abortion pill 12 year olds,0.0
ageism_04,covidiots,1246531215533977600,./tweet_data/ageism_04/covidiots/tweets1/EUyRiEXWAAAHfG9.jpg,./annot_3000_hate/EUyRiEXWAAAHfG9.jpg,In the midst of #CoronavirusUSA let’s take a minute to remember what happened when a part of our country had catastrophe! This is how he’s handling #COVID19Pandemic 2 late and no help! We are on our own #COVIDIOTS #TrumpOwnsEveryDeath #TrumpIsTheWORSTPresidentEVER #HoaxPresident https://t.co/JXPsihA6Pj,TRUMP HELPS PUERTO RICO BY THROWING PAPER TOWELS ,pun a9 rie mee ah rico throw paper tow ci pes,0.0
politics_08,Trump2020Landslide,1297518151161147395,./tweet_data/politics_08/Trump2020Landslide/tweets4/EgG14RYU8AARiyO.jpg,./annot_3000_hate/EgG14RYU8AARiyO.jpg,@DanSmit21326682 @MichaelDAnna5 @WenMaMa2 @Neodiy2 @EricJSwensson @MeltingInMarana @mickelodoole @DaveSchreiber3 @DFBHarvard @wwwillstand @JanetTXBlessed @stlpcs @NJ_2_FL @alexmjordan @dunbdav @pdjf1 @ec_kag @KR_KAG @RL9631 @Stonekeeper3 @01ravenking @RogerFritz7 @lawlerchuck1 @DallasBrownin16 @EdwardWellence @TeePal2 @ameliaislandfan @PlainAsYourFace @SinBoldly @ASweetGirlInYou @AskmoreNorman @DickHindleg @trainman_lover @toypilaNewsQ @SoundShore @cjdtwit @Ecomemory1 @Lots_Of_Fun_69 I'd think bigger than Russia #Trump2020Landslide https://t.co/jisJRb4NTl,European Commission TAKE A CHEQUE? imgflip.com ,fom cheque fy,0.0
politics_08,Trump2020Landslide,1298096802667798529,./tweet_data/politics_08/Trump2020Landslide/tweets4/EgPDpxSUEAAEHM4.jpg,./annot_3000_hate/EgPDpxSUEAAEHM4.jpg,"What the #RNCConvention2020 was all about. 
#Trump2020Landslide #Trump2020NowMoreThanEver #VoteRed2020 #GodBlessPresidentTrump #GodBlessAmerica 
#MakeAmericaGreatAgain https://t.co/eKwSglVoHV",Healing not hatred Justice not chaos Sherry Bowen Photography ,id tite jerome se mo yy bow,0.0
asianhate_2021-02,ChinaVirus,1356798756767883266,./tweet_data/asianhate_2021-02/ChinaVirus/tweets1/EtRRRwTXIAE3Ni3.jpg,./annot_3000_hate/EtRRRwTXIAE3Ni3.jpg,"Glad to see he’s dealing with the important stuff like THE CHINA VIRUS. SERIOUSLY?!? The virus originated in CHINA!! 

#CHINAVIRUS https://t.co/QJJVyuklcA",CNT Conservative News Today 16h · 0 CONSERVATIVE NEWS TODAY Of course he did! i BIZPACREVIEW.COM Biden bans term 'China virus' by executive order ,ory conservative news today od 16h course biden ban term china virus executive order,0.0
politics_2020-02,STOPSOCIALISM,1232127321752117250,./tweet_data/politics_2020-02/STOPSOCIALISM/tweets4/ERllRIzW4AckbHN.jpg,./annot_3000_hate/ERllRIzW4AckbHN.jpg,@ItsOnlyDawn @KarenLadybug1 @twkrh8me @Roger007moore3 @2_Firebaugh @trump_gays @Njayz23 @KBUSMC2 @WRippie @BlockTwitSlvts @jujutsucop @pdjf1 @leighforusa1 @beachfront1962 @jh6626 @NaniEight @AskmoreNorman @walkawaylib @aliatra1968 @lizcabrera55 🚂Thank you Dawn @ItsOnlyDawn for adding me to this fine list of Patriots #Trump2020 #DrainTheSwamp #SaveAmerica #STOPSOCIALISM🚃🇺🇸🇺🇸🚃 https://t.co/vxgbIoo7Qr,Take The Trump Train #MAGA Ride The Trump Rails imgflip.com ,fake uo cl ri de bails,0.0
politics_04,TrumpCult,1252265466673811456,./tweet_data/politics_04/TrumpCult/tweets3/EWDwHrMUYAAXX1k.jpg,./annot_3000_hate/EWDwHrMUYAAXX1k.jpg,"The #TrumpCult are so clueless, they believe a global Pandemic is a political conspiracy to sabotage their re-election campaigns?

#TrumpVirusCoverup #TrumpMeltdown #WorstPresidentEver Land Free #COVIDIDIOTS  #MondayMotivaton #MondayMorning https://t.co/yFWXwlqAKK",VIRUS KING ,ya eo ey virus king,1.0
immigration_12,illegalaliens,1341725553875951616,./tweet_data/immigration_12/illegalaliens/tweets4/Ep7ER9LW8AAb1wO.jpg,./annot_3000_hate/Ep7ER9LW8AAb1wO.jpg,"@realDonaldTrump We're behind you to #VetoThisBill. Don't let the swamp waste our taxes on pork belly spending for other countries and #IllegalAliens. It's our money, #TakeBackOurCountry. You're an amazing person. I wish I could meet you. God's got your back unlike @GovKemp https://t.co/t7uhqnLbV2",Traitor PRESIDENT TRUMP SUPPORTED MY RUN FOR GA GOVERNOR & I STABBED HIM IN THE BACK. I HAVE A LOT OF ILLEGAL STUFF TO HIDE ,president trump supported run ga governor stab lot illegal stuff hide,1.0
ageism_2021-04,covidiots,1377979337798995968,./tweet_data/ageism_2021-04/covidiots/tweets1/Ex-Q5_YXIAgdM_D.jpg,./annot_3000_hate/Ex-Q5_YXIAgdM_D.jpg,"Remember when @BorisJohnson said 'I shook hands with everybody, you’ll be pleased to know. I continue to shake hands.' #coronavirus #moronavirus #covidiots https://t.co/ixntAAK4gD",WHITE HC WASHINGTON CORONAVIRUS SELL -0.96% -193 Trump Tells Pals He Made Fauci 'A Star' and Azar May Be On Thin Ice as Mayhem Reigns In White House ,aa white hc waste es sell 096 19 bea rome let azar thin ice mayhem reign white house,0.0
immigration_12,BuildTheWall,1343235599592017922,./tweet_data/immigration_12/BuildTheWall/tweets4/EqQhp0LW4AIXlz_.jpg,./annot_3000_hate/EqQhp0LW4AIXlz_.jpg,"I am SO real! This human body I inhabit comes slightly flawed, depending on the Observer, but its brain and Twitter-mind go well hand-in-hand. LOL #notabotbyabit #bitbybitnotbotbodylol #MAGA #stayingalive #ohhowsweetitis #wegotthisthistimetoo #demssuck #demssucktho #buildthewall https://t.co/L5QLZAhFmb https://t.co/wT6sb1h8Oq","I'm flesh and blood, ",ae blood,0.0
politics_04,TrumpCult,1253103393209552896,./tweet_data/politics_04/TrumpCult/tweets4/EWPq4xFWAAQBImt.png,./annot_3000_hate/EWPq4xFWAAQBImt.png,"Not very bright, are they? 

#TrumpOwnsEveryDeath #BloodOnTrumpsHands 
#TrumpCult #TrumpCultists 
#TrumpIsAMurderer #CoronavirusUSA #COVID19😷 

#CoronavirusPandemic 

#WashYourHands #Social_Distancing #AloneTogether 

#StayHome https://t.co/GHtA0ZNiFt","DEFY GIVE ME HIBERTY FASCIST don't CancelMY gf SeasoN SOCIAL DISTANCING FREEDOM COMMUNISM WE COVINSCIENCE DEMAND HAIRCUTS OVER SAFETY! ""Silence, my friends. Let's just observe the process of natural selection in action."" -CHARLES DARWIN OCCUPY DEMOCRATS ",nt demand haircuts rt mi ake reel friend let observe tass ee ya darwin democrats,1.0
asianhate_08,BoycottChina,1290181872434049024,./tweet_data/asianhate_08/BoycottChina/tweets1/EeelkyVU8AIYl-4.jpg,./annot_3000_hate/EeelkyVU8AIYl-4.jpg,"@PMOIndia @BCCI @ICC
#BoycottChina #BoycottChineseProducts #BoycottMadeInChina #BoycottChineseProduct
It seems that we need to Boycott IPL as well #BoycottChinaSponsership https://t.co/bqNHer1KRW",INDIA TODAY 7:33 AM COURTESY STTAR SPORTS ON THE ST UNID ntodayain v19 BRE N 239 IPL Organizers Have Decided Not to Sever Ties With Chinese Sponsors... INDIA TODAY TELEVISION India Today · 94 views · 8 minutes ago ,br ls bh oo eee st ipl organizer decide sever ties chinese sponsors india today 94 view minute ago,0.0
asianhate_2020-02,ChinaVirus,1226317774911180800,./tweet_data/asianhate_2020-02/ChinaVirus/tweets2/EQTBhFgVUAEGYAp.jpg,./annot_3000_hate/EQTBhFgVUAEGYAp.jpg,"CCP Politics 101↓
Given WHO is now the puppets of China, everything WHO denied better be considered in the opposite way. 

#WuhanCoronavirus 
#WuhanPneumonia 
#ChinaVirus https://t.co/JMKiBcUvwk",First rule of politics: never believe anything until its officially denied. ,officially deny,0.0
vaccine_08,BillGatesIsNotADoctor,1289875265653415937,./tweet_data/vaccine_08/BillGatesIsNotADoctor/tweets1/EeaOrYKXoAMsGAZ.jpg,./annot_3000_hate/EeaOrYKXoAMsGAZ.jpg,"@GiftCee The treat was Mr #COVID19 however, he's left too early so we are left with Mr #coronavirus aka the flu.
#Scamdemic #Plandemic #ProjectFear #FakeNewsMedia #BillGatesIsNotADoctor https://t.co/AGUP1kxo6a",THE FACE YOU MAKE WHEN THE WORLD FINDS OUT THERE'S A $10 CURE AND NO ONE NEEDS YOUR BILLION DOLLAR MÚLTIPLE SHOT VACCINES ,ae hau cana aa uat sy wue ta sos lu rr multiple,0.0
politics_12,TrumpIsACompleteFailure,1339867149666578432,./tweet_data/politics_12/TrumpIsACompleteFailure/tweets3/EpgqEkGXMAEz6OX.jpg,./annot_3000_hate/EpgqEkGXMAEz6OX.jpg,@realDonaldTrump That was 6 days ago 😂 sure took u long enough to understand!! 😄 #TrumpIsACompleteFailure https://t.co/gnf4utj0Th,GET OVER IT BIDEN IS YOOR PRESIDENT ,yy ss president,0.0
politics_2021-02,kag,1365103450128871424,./tweet_data/politics_2021-02/kag/tweets4/EvHR-DfXAAgAoEY.jpg,./annot_3000_hate/EvHR-DfXAAgAoEY.jpg,"We must ensure Election Integrity or we cease to be Free. 
Thanks @mercedesschlapp at CPAC @FoxNation ,
Thanks for Sharing! 100% Supporter of President Trump! 
We can never give up on #AmericaFirst #MAGA #KAG #WAGA @SenateGOP and @HouseGOP support your leader @POTUS45 Then We Win https://t.co/DNiBCOwLiP",FOX NATION MODERN ARRIORS FOX CPAC ALL ACCESS LIVE! NATION ,gs rao access live,0.0
immigration_08,BuildTheWall,1292884371846967298,./tweet_data/immigration_08/BuildTheWall/tweets2/EfE_fCgXoAABvLP.jpg,./annot_3000_hate/EfE_fCgXoAABvLP.jpg,"VIDEO - Dozens Run across Hole in Wall at Sunland Park, NM - Near New Wall on June 8, 2019 (0:22)
VIDEO from #WeBuildTheWall

VIDEO https://t.co/ongvZ0kQbH

#BuildTheWall #FinishTheWall
#QuikTake qt-wall-vid-001 by #borderObserver https://t.co/HPq00MSbor",CAMERA1 1 5°F 41°C 06-08-2019 17:15:38 ,wee ns camera eg 1715,0.0
politics_04,TrumpLiesPeopleDie,1253100833329340416,./tweet_data/politics_04/TrumpLiesPeopleDie/tweets4/EWPoj9yWAAAmtgN.jpg,./annot_3000_hate/EWPoj9yWAAAmtgN.jpg,"I know which one I believe
#TrumpLiesPeopleDie https://t.co/msgLTJfvMS","White House 7:14 PM E THE WHITE HOUSE WASHINGTON MORE CNN FACT CHE CN .com/FactsF BREAKING NEWS LIV TRUMP: CHANCE THERE WILL BE NO COVID-19 IN FALL; CN FAUCI: WE WILL DEFINITELY HAVE COVID-19 IN FALL DOW A 4 C DEMOCRATIC-LED CMTE., WHICH REPUBLICANS OPPOSE, IS EXPECTE OUTFRO ",eve ls 24 ij trump chance fall toy definitely fall mn poy vole ul eat republicans pease ui,0.0
politics_2020-02,kag,1232594977965867008,./tweet_data/politics_2020-02/kag/tweets4/ERsOfO2XUAAL-nP.jpg,./annot_3000_hate/ERsOfO2XUAAL-nP.jpg,"@TwitterGov @POTUS 🦅🇺🇸 @realDonaldTrump WINNING! 🏆

❤️🇺🇸 #MAGA #MAGA2020 #Trump2020 #KAG 💙🗽

#DemDebate #DemDebate2020 #DemocratDebate #DemDebateSC https://t.co/cUxvHT04F8",I HAVEN'T SEEN LIBERALS THIS MAD SINCE YESTERDAY ,havent see liberals mad day,0.0
politics_08,LiarInChief,1298312500891525120,./tweet_data/politics_08/LiarInChief/tweets4/EgSIVqoXkAInNmy.jpg,./annot_3000_hate/EgSIVqoXkAInNmy.jpg,"That's obviously not #MAGA2020 cult, so what's their reasoning for supporting #LiarInChief? https://t.co/2cr7rTJPNX https://t.co/jzNvHyjKPs",WE ARE FOR TRUMP Celti HE IS ONE OF US INBREEDING Still thinking about your hot cousin? ,ss seria ila inbreeding think hot,1.0
ageism_04,covidiots,1253712471946407939,./tweet_data/ageism_04/covidiots/tweets4/EWYU1jDXgAY2GYk.jpg,./annot_3000_hate/EWYU1jDXgAY2GYk.jpg,"Thank you @realDonaldTrump for your incredible insight and Wisdom. I know I’ll be staying #Covid Free! 

#Lysol #Bleach #Trump #MAGA #Corona #covid19NB #covid19Canada #COVIDIOTS https://t.co/YDTsvfqZuT",Thanks Trump L CLEAN NENING s 99.9 % ALL-PURPOSEdere TOUT USAGE acple blossoms fers de pommier CAUTIONATIENTON I'M ŠTAYING CORONA FREE! #MAGA ,trump sa tout son jay pratt an,1.0
ageism_12,covidiots,1344326062491234304,./tweet_data/ageism_12/covidiots/tweets5/EqgBbfCXYAAxWd2.jpg,./annot_3000_hate/EqgBbfCXYAAxWd2.jpg,"Today in Tory

3pm - Matt Hancock puts most the country in Tier 4 due to an overwhelming rise in Covid 19 infections, to prevent Households from mixing 

4pm - Gavin Williamson confirms scools to return allowing hundreds of households to mix 

#COVIDIOTS
#schoolsreopeninguk https://t.co/5mTCqCDekd",ARSE ELBOW ,arse elbow,0.0
politics_2020-02,kag,1230000365979914240,./tweet_data/politics_2020-02/kag/tweets3/ERHWyp5UYAMyG-H.jpg,./annot_3000_hate/ERHWyp5UYAMyG-H.jpg,"Goodnight Boss😴
cc @POTUS #KAG https://t.co/F9PamJy0Ys",CHECK FIRST 2800 YOU MUST BE THIS TALL TỔ RIDE JA UNITED STATES OF AMERICA YES YOU CAN RIDE TELI SOR HOT ABLE TO ROE THS ATTRACTION ,peal tei ae ner icra eid uf crear poor shee ae,0.0
ageism_2021-04,covidiots,1384022427160567808,./tweet_data/ageism_2021-04/covidiots/tweets3/EzUJD-eUcAYJ0l-.jpg,./annot_3000_hate/EzUJD-eUcAYJ0l-.jpg,"Elect A 🤡 Clown &amp; Expect A Circus 🎪
COVIDIOTS! 😂✌🏽
Courtesy : @DeccanHerald 

#DHSpeak 
#COVIDIOTS #BJP #Assam #COVIDEmergency https://t.co/GfMfvJKh6I","We have found no data connectingelection rallies and Covid cases. Himanta Biswa Sarma, Assam Health Minister The easiest way to solve a problem is to deny it exists. Isaac Asimov DH SPEAK OUT DECCAN HERALD ",find data rally bourn inter ec ir es er aca easy way solve problem eae ae ila cg dh,0.0
politics_2020-02,kag,1227384307209134083,./tweet_data/politics_2020-02/kag/tweets2/EQiLhTkWAAAjYOn.jpg,./annot_3000_hate/EQiLhTkWAAAjYOn.jpg,"@RealGigi18 @DevinNunes Do it anyway...

That's their whole goal is to spread fear into everybody...

DON'T LET THEM!! 💪🏼 👍🏼 😉

#StandUp #Trump2020 #KAG 🇺🇸 https://t.co/uOaiQJdQI8",Re-Elect Donald J. TRUMP KEEP AMERICA GREAT! *2020 * For President Of The United States TR WAG COM S ,th donate america great 2020 ti carte,0.0
ageism_2021-04,covidiots,1384169725068910595,./tweet_data/ageism_2021-04/covidiots/tweets3/EzWPB4kUYAgYfae.jpg,./annot_3000_hate/EzWPB4kUYAgYfae.jpg,I posted this a year ago; it was funnier then. #COVID19 #15days #COVIDIOTS https://t.co/dK4uZNuGaL,"Citizens: We've ""flattened the curve"" and prevented hospitals from being overwhelmed. Can we go back to work with reasonable precautions now? Politicians: IAM ALTERING THE DEAL. PRAY I DON'T ALTER IT ANY FURTHER. Imgtlip.com ",citizen ve flatten curve prevent hospital overwhelmed work reasonable precaution politician cy alter deal pray alter,0.0
